CreationTime,AuthenticateCount,ActiveCount,DisconnectCount,CPUUtil,MemoryUsed,MemoryFree,TempMin,TempMax,TempAvg,InBandwidth,OutBandwidth,InTotalPPS,OutTotalPPS
2018-10-06 09:30:00,0.0,1952.0,0.0,25.0,708972000.0,74416000.0,22.0,54.0,42.166666666666664,58158452.47452459,57625285.95105843,67556.31778147235,66896.66391700918
2018-10-06 09:45:00,0.0,2038.0,1.0,27.0,708948000.0,74440000.0,22.0,54.0,42.333333333333336,57816608.7908101,57490377.07388389,66431.22071481046,65896.34333437926
2018-10-06 10:00:00,1.0,2143.0,0.0,29.0,708932000.0,74456000.0,22.0,54.0,42.5,62914631.49364139,62710007.85089675,72473.03815647964,72063.68697569742
2018-10-06 10:15:00,1.0,2237.0,1.0,28.0,708948000.0,74440000.0,22.0,54.0,42.166666666666664,73139160.3927445,72537265.28924538,84681.04745999035,83985.29256496044
2018-10-06 10:30:00,2.0,2341.0,1.0,37.0,713452000.0,69936000.0,22.0,54.0,42.5,79900374.89414918,79366908.404581,92642.8294309992,92032.68987600127
2018-10-06 10:45:00,1.0,2439.0,0.0,29.0,709248000.0,74140000.0,22.0,54.0,42.5,80780069.57199278,79994455.68979451,93713.53482774465,92971.69295186673
2018-10-06 11:00:00,0.0,2453.0,3.0,32.0,708812000.0,74576000.0,22.0,54.0,42.166666666666664,95768989.65262052,94696662.8061383,109095.90080189111,108016.47313617807
2018-10-06 11:15:00,0.0,2496.0,0.0,29.0,708836000.0,74552000.0,22.0,54.0,42.333333333333336,97019600.73482162,96409044.13413318,110389.85703054092,109624.04120049428
2018-10-06 11:30:00,0.0,2540.0,1.0,31.0,708820000.0,74568000.0,22.0,54.0,42.166666666666664,97794355.19566764,96899854.66698028,112155.58159413932,111192.8334971281
2018-10-06 11:45:00,1.0,2538.0,0.0,29.0,708764000.0,74624000.0,22.0,54.0,42.5,101650330.02085316,100812458.40324324,116157.04670673527,115181.43927747592
2018-10-06 12:00:00,0.0,2553.0,0.0,40.0,713440000.0,69944000.0,22.0,54.0,42.5,106021115.29788224,105060067.97823054,122812.8048756024,119897.34633579574
2018-10-06 12:15:00,0.0,2580.0,0.0,29.0,708792000.0,74592000.0,22.0,54.0,42.5,109320214.53266145,108553478.25407672,124748.57830217177,123801.60690470878
2018-10-06 12:30:00,1.0,2590.0,0.0,29.0,708276000.0,75108000.0,22.0,55.0,42.666666666666664,111204278.65200017,110333787.68470758,126940.65558483938,125899.76225085565
2018-10-06 12:45:00,1.0,2595.0,1.0,29.0,708220000.0,75164000.0,22.0,55.0,42.833333333333336,113537168.9578797,112453251.62597321,129943.02728490312,128801.9432241451
2018-10-06 13:00:00,2.0,2590.0,0.0,28.0,708268000.0,75116000.0,22.0,54.0,42.5,114093501.41577709,113363263.17754501,131251.96385263864,130320.33719920475
2018-10-06 13:15:00,0.0,2585.0,0.0,23.0,712932000.0,70452000.0,22.0,55.0,42.833333333333336,118753752.3410955,117760026.01087834,136289.31431896513,135249.2177065194
2018-10-06 13:30:00,1.0,2554.0,1.0,36.0,712704000.0,70676000.0,26.0,55.0,44.5,120836984.33928388,119624335.30682266,138101.4810609638,136789.9612154189
2018-10-06 13:45:00,0.0,2572.0,1.0,33.0,707976000.0,75404000.0,26.0,55.0,44.5,120629777.38879004,119174891.91471514,138083.2943777384,136646.6772413361
2018-10-06 14:00:00,0.0,2580.0,0.0,33.0,708008000.0,75372000.0,26.0,55.0,43.833333333333336,122406959.63121083,121423025.86815354,138817.9155031587,137715.28538562168
2018-10-06 14:15:00,0.0,2570.0,0.0,27.0,707480000.0,75900000.0,26.0,55.0,44.5,119944268.76269926,119383492.68998295,135527.44499197218,134707.2282171433
2018-10-06 14:30:00,0.0,2593.0,1.0,29.0,707500000.0,75880000.0,26.0,56.0,44.833333333333336,115487631.60423958,114745448.91227497,132734.82987013858,131904.59351667474
2018-10-06 14:45:00,1.0,2596.0,2.0,26.0,712152000.0,71228000.0,26.0,56.0,45.0,117251130.635089,116519572.67165655,134255.9944283888,133402.68164480198
2018-10-06 15:00:00,2.0,2555.0,0.0,29.0,707476000.0,75904000.0,26.0,56.0,45.0,118066535.22477844,117221074.81062253,134310.1708422699,133323.81533821748
2018-10-06 15:15:00,0.0,2494.0,1.0,26.0,707472000.0,75908000.0,26.0,57.0,45.5,118110052.66844662,117200524.84013571,134336.3457135596,133285.42216621607
2018-10-06 15:30:00,0.0,2453.0,0.0,25.0,707472000.0,75908000.0,26.0,58.0,46.166666666666664,115538032.93782985,114825019.26409607,133227.65296162275,132457.5142901283
2018-10-06 15:45:00,0.0,2457.0,0.0,24.0,707472000.0,75908000.0,26.0,59.0,47.5,115476974.86078721,114835696.17501011,132864.7392253508,132108.71281886575
2018-10-06 16:00:00,0.0,2426.0,0.0,30.0,707452000.0,75928000.0,30.0,60.0,48.666666666666664,118402570.3903178,117789510.15182798,137021.79410612577,136282.4322986114
2018-10-06 16:15:00,0.0,2440.0,1.0,27.0,707452000.0,75928000.0,26.0,59.0,47.333333333333336,122900019.68648104,122202613.77561986,140549.18579919467,139689.9101477244
2018-10-06 16:30:00,1.0,2428.0,0.0,26.0,707480000.0,75900000.0,26.0,58.0,46.166666666666664,123062335.83320835,122051076.81606607,139913.52832456722,138831.52607433096
2018-10-06 16:45:00,0.0,2532.0,0.0,29.0,707456000.0,75924000.0,26.0,58.0,46.0,126327835.49252503,125076597.29694904,143103.73696269223,141834.18967959334
2018-10-06 17:00:00,0.0,2514.0,1.0,29.0,706968000.0,76412000.0,26.0,57.0,45.5,124888038.4557525,123393886.03932537,141271.6733337454,139825.18456222647
2018-10-06 17:15:00,0.0,2491.0,0.0,26.0,706456000.0,76924000.0,26.0,56.0,44.833333333333336,124174985.95994031,123025988.66591099,140922.46708222263,139693.5028020777
2018-10-06 17:30:00,2.0,2352.0,1.0,31.0,706172000.0,77208000.0,26.0,57.0,45.333333333333336,117372112.793484,116343598.4881281,133106.70871938343,131987.1145856065
2018-10-06 17:45:00,0.0,2349.0,0.0,28.0,705916000.0,77464000.0,26.0,56.0,45.166666666666664,109455919.70872553,108583911.75513245,124498.83447746732,123537.14211289198
2018-10-06 18:00:00,1.0,2323.0,0.0,27.0,705908000.0,77472000.0,26.0,56.0,45.0,103945126.62921193,103299623.85164303,118960.70705944684,118175.53938611409
2018-10-06 18:15:00,0.0,2442.0,0.0,36.0,705912000.0,77468000.0,26.0,56.0,44.666666666666664,98692343.99191442,97928943.33187105,115094.84310471208,114232.88598294431
2018-10-06 18:30:00,1.0,2434.0,1.0,29.0,705940000.0,77440000.0,26.0,55.0,44.5,98459367.61239666,97788523.45649648,115721.91929372906,114900.39212528018
2018-10-06 18:45:00,0.0,2371.0,0.0,28.0,705360000.0,78020000.0,26.0,55.0,44.5,102869581.15296093,102190140.67854497,119908.69748646827,119154.77330348312
2018-10-06 19:00:00,2.0,2342.0,0.0,29.0,705372000.0,78008000.0,26.0,55.0,44.333333333333336,104398817.33207348,103682473.48922722,120918.82366347185,120044.1151202835
2018-10-06 19:45:00,0.0,2325.0,3.0,28.0,712152000.0,71228000.0,22.0,55.0,42.833333333333336,106866020.7060968,105972539.8121303,124270.11629110476,123331.23967859226
2018-10-06 21:15:00,0.0,2183.0,0.0,26.0,705188000.0,78192000.0,22.0,54.0,42.5,121571575.88255379,120881027.33780314,141635.71908299733,140792.40875314124
2018-10-06 21:30:00,0.0,2151.0,0.0,24.0,705192000.0,78188000.0,22.0,54.0,42.333333333333336,119040314.77846572,118247445.41592307,138162.98425160427,137248.06951773577
2018-10-06 21:45:00,0.0,2118.0,1.0,23.0,705240000.0,78140000.0,22.0,54.0,42.333333333333336,113389475.76662156,112734450.34551568,131913.96818721006,131086.6509123944
2018-10-06 22:00:00,0.0,2084.0,0.0,24.0,705332000.0,78048000.0,22.0,54.0,42.333333333333336,115700052.18721911,114908362.98636492,134076.3292695775,133078.5879088699
2018-10-06 22:15:00,0.0,2050.0,1.0,23.0,705044000.0,78336000.0,22.0,54.0,42.333333333333336,114386623.7297734,113445574.00183706,131977.2130231391,130947.46887609118
2018-10-06 22:30:00,0.0,2015.0,0.0,24.0,705032000.0,78348000.0,22.0,54.0,42.166666666666664,112264953.25356346,111380180.35045332,129056.15873630416,128136.59670077855
2018-10-06 22:45:00,0.0,1871.0,0.0,23.0,705048000.0,78332000.0,22.0,54.0,42.0,107447929.40947926,106458317.33110967,123383.03646954686,122344.45137899528
2018-10-06 23:00:00,0.0,1831.0,1.0,21.0,705040000.0,78340000.0,22.0,54.0,42.0,109628367.79711057,108671792.17974633,126712.22134574389,125731.06966898344
2018-10-06 23:15:00,1.0,1782.0,0.0,20.0,704948000.0,78432000.0,22.0,54.0,42.166666666666664,113626963.34798476,112522187.03646651,130698.68367404083,129540.28600211584
2018-10-06 23:30:00,1.0,1771.0,0.0,23.0,704996000.0,78384000.0,22.0,55.0,42.833333333333336,109287867.69556206,108312995.59532052,125811.74185204777,124753.16705935489
2018-10-06 23:45:00,1.0,1728.0,0.0,20.0,704988000.0,78392000.0,22.0,54.0,42.5,104972404.27535777,104399803.264449,120403.17322548783,119644.19199762531
2018-10-07 00:00:00,1.0,1652.0,0.0,23.0,704940000.0,78440000.0,22.0,54.0,42.0,113359319.4122955,112772342.49212657,128930.52390964192,128266.86553917667
2018-10-07 00:15:00,1.0,1683.0,0.0,21.0,704920000.0,78452000.0,22.0,54.0,42.5,103131943.07323995,102647635.29415227,118322.67552501865,117626.414001153
2018-10-07 00:30:00,0.0,1646.0,1.0,19.0,704944000.0,78436000.0,22.0,54.0,42.5,91879098.32952818,91489961.82193454,105209.03529067227,104628.8378936037
2018-10-07 00:45:00,0.0,1616.0,1.0,19.0,704940000.0,78440000.0,22.0,54.0,42.0,83895444.05980803,83643267.60851227,96538.70654762094,96115.84227095198
2018-10-07 01:30:00,0.0,1524.0,0.0,18.0,704920000.0,78460000.0,22.0,54.0,42.166666666666664,55394586.08772113,55151100.97930244,64600.24395750398,64407.65790491377
2018-10-07 01:45:00,0.0,1497.0,1.0,17.0,704916000.0,78464000.0,22.0,54.0,42.0,50620921.945967406,50507809.875831366,59506.350211033685,59329.9696587065
2018-10-07 02:00:00,0.0,1482.0,0.0,16.0,709356000.0,74024000.0,22.0,54.0,42.166666666666664,43322904.181733415,43122019.821776405,51684.54088370407,51411.59051288506
2018-10-07 02:15:00,2.0,1477.0,0.0,16.0,704904000.0,78476000.0,22.0,54.0,42.333333333333336,39566137.653856605,39403073.957297295,48208.10069708214,47914.06360305454
2018-10-07 02:30:00,0.0,1462.0,0.0,17.0,704932000.0,78448000.0,22.0,54.0,42.166666666666664,32764926.409945913,32625529.48990708,40546.6905375268,40304.51660264867
2018-10-07 02:45:00,0.0,1447.0,0.0,17.0,705060000.0,78320000.0,22.0,54.0,42.0,30395360.013178658,30225810.55154507,37369.70706951874,37070.12064717105
2018-10-07 03:00:00,0.0,1440.0,0.0,14.0,705188000.0,78192000.0,22.0,54.0,42.0,30257730.660624325,30186589.93092583,37103.13835234582,36894.455138569276
2018-10-07 03:15:00,0.0,1430.0,0.0,14.0,705440000.0,77940000.0,22.0,54.0,42.166666666666664,27722474.017296802,27637950.42914583,34315.062786314076,34155.610499912655
2018-10-07 03:30:00,0.0,1421.0,1.0,15.0,705612000.0,77768000.0,22.0,54.0,42.0,24791895.249491177,24691946.023695618,30743.007506252623,30766.926829829914
2018-10-07 03:45:00,0.0,1421.0,0.0,14.0,706068000.0,77312000.0,22.0,54.0,42.166666666666664,24182927.51496333,24087629.9879207,29668.091577156487,29743.38147512044
2018-10-07 04:00:00,0.0,1412.0,0.0,14.0,707116000.0,76264000.0,22.0,54.0,42.0,23247132.992032263,23137820.39371041,28550.31746091465,28549.799721161784
2018-10-07 04:15:00,0.0,1408.0,0.0,17.0,706816000.0,76564000.0,22.0,54.0,42.0,22203839.51038377,22136641.063665953,27155.176021739084,27225.871201126945
2018-10-07 04:30:00,0.0,1403.0,0.0,16.0,707208000.0,76172000.0,22.0,54.0,42.0,18460925.939520076,18327294.216088597,22713.037472475342,22546.210409736166
2018-10-07 04:45:00,0.0,1396.0,0.0,15.0,707528000.0,75852000.0,22.0,54.0,42.0,16587553.887724709,16427507.465613855,20929.224311222024,20705.342573610942
2018-10-07 05:00:00,0.0,1398.0,0.0,13.0,707724000.0,75656000.0,22.0,54.0,42.333333333333336,15884667.324372772,15756430.673111238,20177.94169039845,19995.13493532911
2018-10-07 05:15:00,0.0,1386.0,0.0,17.0,708016000.0,75364000.0,22.0,54.0,42.0,15923824.32842499,15782169.842638595,20600.222223019962,20429.531371457077
2018-10-07 05:30:00,0.0,1392.0,0.0,15.0,708232000.0,75148000.0,22.0,54.0,42.0,16490607.419117082,16334490.653098008,21500.265977905692,21408.78157056704
2018-10-07 05:45:00,0.0,1380.0,0.0,16.0,708308000.0,75072000.0,22.0,54.0,42.0,16103515.139458576,15955115.999121595,21322.02621290865,21248.687544909033
2018-10-07 06:00:00,0.0,1371.0,0.0,16.0,708328000.0,75052000.0,22.0,54.0,42.0,15846927.223573888,15654776.004155766,20968.561428763503,20811.349698215334
2018-10-07 06:15:00,0.0,1383.0,0.0,16.0,708328000.0,75052000.0,22.0,54.0,42.166666666666664,17164956.424246512,16956021.481981814,22397.45810497545,22156.2579020729
2018-10-07 06:30:00,2.0,1375.0,1.0,17.0,708324000.0,75056000.0,22.0,54.0,42.333333333333336,19851768.37733165,19523008.842777085,25681.175064110277,25394.012737395875
2018-10-07 06:45:00,1.0,1386.0,0.0,18.0,708324000.0,75056000.0,26.0,55.0,44.5,23647020.894996658,23337142.599707328,29173.941245345657,29156.058443335394
2018-10-07 07:00:00,1.0,1416.0,0.0,17.0,708320000.0,75060000.0,26.0,56.0,44.666666666666664,25904268.80494587,25632701.632328816,32339.95205242055,32288.71575123523
2018-10-07 07:15:00,0.0,1467.0,0.0,17.0,708324000.0,75056000.0,22.0,55.0,42.666666666666664,26529159.88086201,26149146.599085264,32972.34626542754,32758.069101906593
2018-10-07 07:30:00,0.0,1495.0,1.0,19.0,708300000.0,75080000.0,22.0,54.0,42.0,31161874.142407306,30559825.531709928,38419.70437449481,38123.03601968529
2018-10-07 07:45:00,0.0,1531.0,0.0,19.0,708320000.0,75060000.0,22.0,54.0,42.0,37147910.75537069,36659316.36560848,44762.20466608389,44485.88302231505
2018-10-07 08:00:00,1.0,1568.0,1.0,19.0,708320000.0,75060000.0,22.0,54.0,42.0,45210714.32643189,44612228.31996215,53729.49486103744,53452.331294407566
2018-10-07 08:45:00,0.0,1674.0,0.0,20.0,708320000.0,75060000.0,22.0,54.0,42.0,61394813.994008586,60779243.895861164,71660.40550018202,71402.96789223715
2018-10-07 09:00:00,0.0,1723.0,1.0,21.0,712764000.0,70616000.0,22.0,54.0,42.5,62370491.33869006,61761882.298827596,73279.36768822354,72762.8984655218
2018-10-07 09:15:00,0.0,1764.0,0.0,20.0,708316000.0,75064000.0,22.0,54.0,42.0,72243169.81794453,71515008.43492904,83947.45440790511,83637.34601182865
2018-10-07 09:30:00,0.0,1826.0,0.0,22.0,708304000.0,75076000.0,22.0,54.0,42.166666666666664,84046396.51682845,83179956.16524614,98037.81006531765,97642.01501061369
2018-10-07 09:45:00,1.0,1858.0,0.0,20.0,708276000.0,75104000.0,22.0,54.0,42.0,93979993.3536022,93372128.85576206,109198.89813863453,108633.01043469727
2018-10-07 10:00:00,1.0,1901.0,0.0,23.0,708292000.0,75088000.0,22.0,54.0,42.0,100946862.0710839,100318441.91423073,117942.85514043772,117553.4482419465
2018-10-07 10:15:00,1.0,1923.0,0.0,23.0,708148000.0,75228000.0,22.0,54.0,42.0,104113433.87484574,102994073.13117713,122765.71703379416,122237.98491417571
2018-10-07 10:30:00,0.0,1930.0,3.0,22.0,708164000.0,75212000.0,22.0,54.0,42.0,109518581.82926513,108724411.67244738,129706.06252177806,128903.58136487634
2018-10-07 10:45:00,0.0,1922.0,0.0,20.0,707876000.0,75500000.0,22.0,54.0,42.0,117528502.60508792,116642185.25116673,138413.31138327098,137563.71734467454
2018-10-07 11:00:00,1.0,1950.0,1.0,24.0,707896000.0,75480000.0,22.0,54.0,42.166666666666664,134429151.68541658,133352334.10388982,156611.091472203,155541.42010303392
2018-10-07 11:15:00,0.0,1928.0,0.0,20.0,707904000.0,75472000.0,22.0,54.0,42.0,138254440.55766374,137464458.612609,162130.20611880743,161340.96530626446
2018-10-07 11:30:00,1.0,1941.0,0.0,21.0,707804000.0,75572000.0,22.0,54.0,42.0,138942627.73429868,138030162.6966369,163685.7652081796,162659.21515957732
2018-10-07 11:45:00,1.0,2001.0,0.0,22.0,707816000.0,75560000.0,22.0,54.0,42.0,144285352.41927993,143237240.3905654,170984.60599244834,169921.04955133933
2018-10-07 12:00:00,1.0,2024.0,2.0,22.0,707776000.0,75600000.0,22.0,54.0,42.5,148910484.51786834,148147498.46270373,177054.34735731105,176199.58067785896
2018-10-07 12:15:00,0.0,2057.0,1.0,20.0,707688000.0,75688000.0,22.0,54.0,42.333333333333336,154846545.35289466,153917741.52838457,183002.58993338046,181999.36388504843
2018-10-07 12:30:00,1.0,2054.0,0.0,20.0,707484000.0,75892000.0,22.0,54.0,42.333333333333336,146871813.65897083,145395362.9693841,173815.73383008648,172393.81469338544
2018-10-07 12:45:00,0.0,2066.0,1.0,19.0,707272000.0,76100000.0,26.0,55.0,44.333333333333336,147537289.69405586,146325469.732375,175206.57968450937,173994.8533720524
2018-10-07 13:00:00,0.0,2097.0,1.0,21.0,707264000.0,76108000.0,26.0,56.0,45.166666666666664,146945365.75296655,146227418.24295512,174970.20863255716,174057.41801990353
2018-10-07 13:15:00,0.0,2043.0,0.0,20.0,707024000.0,76344000.0,26.0,57.0,45.333333333333336,143993366.8763561,142851954.0448496,171994.2165635234,170875.7282224896
2018-10-07 13:30:00,1.0,2038.0,1.0,24.0,706776000.0,76592000.0,26.0,57.0,45.833333333333336,142423477.2021532,141406595.90038288,171163.24001841448,170268.32314147532
2018-10-07 13:45:00,0.0,2060.0,0.0,22.0,706776000.0,76592000.0,26.0,58.0,46.5,150542153.6727755,149436331.31444362,178947.055155306,177704.6077922715
2018-10-07 14:00:00,0.0,2066.0,0.0,22.0,706760000.0,76608000.0,26.0,57.0,45.5,151608431.27660298,150860163.1171552,178697.91359812644,177800.2329589039
2018-10-07 14:15:00,0.0,2093.0,0.0,20.0,706736000.0,76632000.0,26.0,57.0,45.333333333333336,142704313.63439238,141928309.1742285,169495.9559150301,168556.61982359676
2018-10-07 14:30:00,0.0,2103.0,0.0,20.0,706724000.0,76644000.0,26.0,56.0,44.833333333333336,138376924.58880082,137286414.13252863,163880.909929222,162722.53643698015
2018-10-07 14:45:00,1.0,2071.0,0.0,20.0,706560000.0,76808000.0,26.0,56.0,44.5,144743062.8197853,143539136.06200612,169273.4457036988,168090.8218224045
2018-10-07 15:00:00,0.0,2066.0,0.0,20.0,706580000.0,76788000.0,22.0,55.0,43.5,147280439.7829635,145825451.47443563,173305.8661804867,172083.88427299127
2018-10-07 15:15:00,0.0,1972.0,0.0,18.0,705780000.0,77588000.0,22.0,55.0,42.833333333333336,149954553.48236635,148720714.59054667,175741.13840758367,174655.67565567084
2018-10-07 15:30:00,1.0,2319.0,0.0,25.0,705592000.0,77768000.0,22.0,55.0,42.833333333333336,157311801.98505425,156087911.94793725,183983.32164004206,182873.27832113914
2018-10-07 15:45:00,1.0,2357.0,0.0,23.0,705368000.0,77992000.0,22.0,55.0,42.666666666666664,158774269.18811578,157188737.61010656,186043.04992335424,184510.86738907604
2018-10-07 16:00:00,0.0,2372.0,0.0,24.0,704852000.0,78508000.0,22.0,55.0,42.666666666666664,160354486.80863202,158306668.2846427,188213.21173653414,186307.03600296457
2018-10-07 16:15:00,0.0,2376.0,0.0,24.0,704632000.0,78728000.0,22.0,55.0,42.666666666666664,168926627.10788712,167046813.9902067,195554.9022929382,193876.07162072632
2018-10-07 16:30:00,0.0,2503.0,1.0,24.0,704660000.0,78700000.0,22.0,55.0,42.666666666666664,176505903.28279838,174922294.2270773,205053.14257973293,203550.12904030422
2018-10-07 16:45:00,0.0,2490.0,3.0,21.0,704368000.0,78992000.0,22.0,54.0,42.5,170027720.83489028,168783123.16887635,197835.354986672,196560.8190015519
2018-10-07 17:00:00,0.0,2532.0,0.0,25.0,704156000.0,79204000.0,22.0,54.0,42.5,165830499.393696,164631990.3888911,192883.1992094458,191607.85204518354
2018-10-07 17:15:00,0.0,2537.0,1.0,23.0,704160000.0,79200000.0,22.0,54.0,42.5,155430222.6977465,154237630.33317655,180378.91020965195,179133.54486449488
2018-10-07 17:30:00,0.0,2558.0,0.0,23.0,704156000.0,79204000.0,22.0,54.0,42.333333333333336,156521690.18653482,155377486.2238551,180528.47591703894,179405.21227306043
2018-10-07 17:45:00,0.0,2581.0,0.0,22.0,704176000.0,79184000.0,22.0,55.0,42.666666666666664,137766611.47981787,136472713.91764975,159561.99143230662,158264.33418881596
2018-10-07 18:00:00,0.0,2584.0,0.0,18.0,704212000.0,79148000.0,26.0,56.0,44.666666666666664,133231082.06789508,132030956.52740544,153328.31423351463,152033.04781823631
2018-10-07 18:15:00,1.0,2595.0,0.0,21.0,704700000.0,78660000.0,26.0,57.0,45.333333333333336,128313395.24153315,127064063.33385,148551.60588415913,147329.34899558342
2018-10-07 18:30:00,0.0,2607.0,1.0,19.0,703968000.0,79392000.0,26.0,57.0,45.5,124961218.82993303,124059096.70985976,144694.23062123428,143641.73960432067
2018-10-07 18:45:00,0.0,2621.0,0.0,20.0,703732000.0,79628000.0,26.0,56.0,44.666666666666664,124407301.94705382,123539139.53118736,144550.2070582262,143564.57212137568
2018-10-07 19:00:00,1.0,2609.0,2.0,24.0,703492000.0,79868000.0,26.0,55.0,44.5,127626559.51594079,126599498.4548412,146359.45373463497,145251.4376712792
2018-10-07 19:15:00,1.0,2617.0,0.0,27.0,703908000.0,79452000.0,22.0,55.0,42.833333333333336,128544796.0683461,127467162.84674369,146310.51421682208,145170.9021353759
2018-10-07 19:30:00,1.0,2615.0,0.0,25.0,703736000.0,79624000.0,22.0,55.0,42.666666666666664,120263812.85344034,119561100.62897584,137250.81165953452,136385.50265479647
2018-10-07 19:45:00,2.0,2634.0,1.0,36.0,703452000.0,79896000.0,22.0,54.0,42.5,122460345.65767774,121721197.45437263,141410.1509303542,140554.84263746327
2018-10-07 20:00:00,1.0,2639.0,0.0,29.0,703468000.0,79876000.0,22.0,54.0,42.333333333333336,119636287.10735834,118821674.74363801,139131.58387733894,138177.45290080726
2018-10-07 20:15:00,3.0,2637.0,0.0,24.0,703468000.0,79876000.0,26.0,55.0,44.333333333333336,116869978.99979636,116250050.65422225,135780.05756707274,135013.99200868479
2018-10-07 20:45:00,0.0,2574.0,1.0,24.0,702964000.0,80380000.0,22.0,54.0,42.5,125244686.79949851,124479083.51681599,145730.50323068546,144968.45440416862
2018-10-07 21:00:00,0.0,2558.0,0.0,28.0,707144000.0,76200000.0,22.0,54.0,42.5,123508514.45417322,122650618.42314205,143137.3225750108,142227.93542095157
2018-10-07 21:15:00,0.0,2525.0,0.0,22.0,702964000.0,80380000.0,22.0,54.0,42.333333333333336,127022884.80253868,126152097.03852925,146036.2481264049,145177.83316816454
2018-10-07 21:30:00,0.0,2501.0,1.0,20.0,702952000.0,80392000.0,22.0,54.0,42.166666666666664,123974059.61407438,123116972.21789199,142995.2495528387,142098.8237159834
2018-10-07 21:45:00,1.0,2471.0,1.0,23.0,702688000.0,80656000.0,22.0,54.0,42.333333333333336,123007772.1318478,122488918.38553232,142057.78465426987,141393.147439116
2018-10-07 22:00:00,0.0,2452.0,0.0,20.0,702864000.0,80480000.0,22.0,54.0,42.333333333333336,126749463.48899965,125574127.78437337,145867.00162890914,144740.3510917442
2018-10-07 22:15:00,0.0,2424.0,0.0,22.0,702660000.0,80684000.0,22.0,54.0,42.166666666666664,114385561.51240797,113483936.91332138,132603.9501373648,131598.1181436087
2018-10-07 22:30:00,0.0,2377.0,0.0,22.0,703824000.0,79520000.0,22.0,54.0,42.333333333333336,121738131.8914885,120852090.14959316,138748.12339666224,137784.4444941031
2018-10-07 22:45:00,0.0,2314.0,0.0,21.0,702448000.0,80896000.0,22.0,54.0,42.5,125704996.09866719,125159071.96354568,143041.13761020964,142292.01779746186
2018-10-07 23:00:00,0.0,2283.0,0.0,26.0,702452000.0,80892000.0,22.0,54.0,42.333333333333336,128180924.27021837,127372691.68709575,146342.2071229437,145451.38051284172
2018-10-07 23:15:00,1.0,2252.0,0.0,21.0,702204000.0,81140000.0,22.0,54.0,42.5,125015728.6792982,124250002.12226386,142096.2056424602,141275.44816842428
2018-10-07 23:30:00,0.0,2207.0,0.0,19.0,702196000.0,81148000.0,22.0,54.0,42.166666666666664,120772241.99608757,120002555.56903209,137342.8240735628,136556.52397040138
2018-10-07 23:45:00,0.0,2128.0,0.0,19.0,702192000.0,81152000.0,22.0,54.0,42.333333333333336,119651612.09184007,118649076.79536663,135610.38117030685,134741.40897655
2018-10-08 00:00:00,0.0,2070.0,0.0,23.0,702400000.0,80944000.0,22.0,54.0,42.333333333333336,106916020.49357091,106333135.83978873,120106.45678004513,119336.79869419389
2018-10-08 00:15:00,0.0,1854.0,0.0,19.0,701632000.0,81712000.0,22.0,54.0,42.5,103522768.74700518,102887645.2159532,116141.39646997607,115324.82724601694
2018-10-08 00:30:00,0.0,1912.0,1.0,25.0,701176000.0,82168000.0,22.0,54.0,42.5,91788711.02372105,91496849.81012744,102627.28976176422,102063.22960723373
2018-10-08 00:45:00,0.0,1886.0,1.0,30.0,701152000.0,82192000.0,22.0,54.0,42.5,81473956.68617603,81255404.60206443,91738.85094991332,91420.67134252118
2018-10-08 01:00:00,0.0,1833.0,0.0,22.0,700912000.0,82432000.0,22.0,54.0,42.166666666666664,73041170.9259422,72757397.79707542,82499.96538293912,82002.37867031069
2018-10-08 01:15:00,0.0,1790.0,2.0,23.0,700916000.0,82396000.0,22.0,54.0,42.166666666666664,64964706.164944254,64842452.56870989,73616.35802778136,73577.23983081026
2018-10-08 01:30:00,1.0,1765.0,0.0,23.0,700920000.0,82420000.0,22.0,54.0,42.5,55687448.27349216,55492574.05824494,64086.758583970295,63752.41652036719
2018-10-08 01:45:00,0.0,1752.0,0.0,22.0,700924000.0,82396000.0,22.0,54.0,42.333333333333336,45820632.07550572,45650541.376786605,54755.86352748509,54660.84016900798
2018-10-08 02:00:00,0.0,1747.0,0.0,23.0,700952000.0,82392000.0,22.0,54.0,42.333333333333336,42319347.95025537,42148450.9770726,49643.84000867756,49688.40737769462
2018-10-08 02:15:00,1.0,1730.0,0.0,20.0,701072000.0,82264000.0,22.0,54.0,42.166666666666664,38255466.0390905,38068240.4112699,44608.499042986776,44513.986591132096
2018-10-08 02:30:00,0.0,1718.0,0.0,19.0,701396000.0,81948000.0,22.0,54.0,42.333333333333336,30801559.026006617,30592598.598932657,36308.09057902521,36286.96468860164
2018-10-08 02:45:00,0.0,1704.0,0.0,17.0,701908000.0,81436000.0,22.0,54.0,42.333333333333336,27486722.223501608,27337145.558582447,33183.96409342999,33162.57868472118
2018-10-08 03:00:00,1.0,1685.0,0.0,20.0,702760000.0,80552000.0,22.0,54.0,42.333333333333336,24875663.03643184,24669991.236478087,30102.38226659061,29823.383052967412
2018-10-08 03:15:00,0.0,1674.0,1.0,20.0,703392000.0,79924000.0,22.0,54.0,42.333333333333336,22211694.62092901,22070560.357907128,27101.77200299117,26794.37435745764
2018-10-08 03:30:00,0.0,1666.0,0.0,20.0,704036000.0,79292000.0,22.0,54.0,42.5,20707691.89745568,20620923.395343926,25389.409559966767,25124.615811726584
